年份,姓名,性别,年龄,公司总部地,所在行业,排名,财富值_人民币/亿元
2021,张传卫,先生,59,中国-广东-中山,新能源,625,115.0
2021,邓耀,先生,87,中国-香港,服装与配饰,647,110.0
2021,丁水波,先生,51,中国-福建-泉州,体育用品,647,110.0
2021,何著胜,先生,74,中国-辽宁-鞍山,耐火材料、钢铁、矿业,647,110.0
2021,胡赓熙,先生,57,中国-浙江-湖州,医药,647,110.0
2021,胡应湘,先生,86,中国-香港,房地产、建筑工程,647,110.0
2021,柯尊洪,先生,67,中国-四川-成都,制药,647,110.0
2021,李瑞强,先生,42,中国-北京,基因组学解决方案,647,110.0
2021,梁桐灿,先生,未知,中国-广东-佛山,建筑陶瓷,647,110.0
2021,刘庆峰,先生,48,中国-安徽-合肥,软件和信息技术服务业,647,110.0
2021,刘自鸿,先生,38,中国-广东-深圳,柔性屏,647,110.0
2021,卢盛林,先生,41,中国-广东-东莞,消费电子产品,647,110.0
2021,密春雷,先生,45,中国-上海-浦东,投资,647,110.0
2021,宋睿,先生,46,中国-四川-成都,化工,647,110.0
2021,唐修国,先生,58,中国-北京,重型机械,647,110.0
2021,屠永军,先生,58,中国-浙江-台州,医药,647,110.0
2021,王树华,先生,未知,中国-河北-邯郸,钢铁,647,110.0
2021,吴波,先生,67,中国-江苏-南京,机械装备制造,647,110.0
2021,吴永华,先生,51,中国-福建-厦门,体育用品,647,110.0
2021,谢秉昆,先生,55,中国-福建-福州,珠光材料,647,110.0
2021,徐旭东,先生,51,中国-浙江-宁波,汽车零部件,647,110.0
2021,袁志伦,先生,57,中国-重庆,矿业,647,110.0
2021,张宝全,先生,64,中国-北京,房地产、当代艺术,647,110.0
2021,张桂平,先生,70,中国-江苏-南京,房地产、投资,647,110.0
2021,张国标,先生,61,中国-上海,投资,647,110.0
2021,张涛,先生,49,中国-北京,生活服务,647,110.0
2021,张跃,先生,61,中国-湖南-长沙,环保建筑,647,110.0
2021,赵林,先生,41,中国-广东-深圳,食品饮料,647,110.0
2021,钟乃雄,先生,58,中国-广东-佛山,房地产、投资,647,110.0
2021,周明杰,先生,64,中国-广东-深圳,特殊环境照明设备,647,110.0
2021,周庆治,先生,66,中国-上海-浦东,电池、投资,647,110.0
2021,曹晓春,先生,52,中国-浙江-杭州,医药,677,105.0
2021,陈建成,先生,62,中国-浙江-绍兴,电气设备、房地产,677,105.0
2021,陈天石,先生,36,中国-北京,人工智能芯片,677,105.0
2021,陈幼兴,先生,60,中国-浙江-嘉兴,半导体,677,105.0
2021,邓文,先生,53,中国-四川-成都,食品,677,105.0
2021,方洪波,先生,54,中国-广东-佛山,家电制造,677,105.0
2021,宫盈盈,女士,37,中国-北京,实验室服务,677,105.0
2021,黄敏,先生,48,中国-江苏-苏州,光伏逆变器,677,105.0
2021,励建立,先生,49,中国-广东-深圳,锂电池结构件,677,105.0
2021,梁昌霖,先生,49,中国-上海,电商,677,105.0
2021,吕大龙,先生,未知,中国-上海-浦东,半导体,677,105.0
2021,孙伟杰,先生,58,中国-山东-烟台,石油专用设备,677,105.0
2021,谭莉莉,先生,未知,中国-广东-广州,饲料,677,105.0
2021,王吉雷,先生,56,中国-上海-青浦,快递,677,105.0
2021,王淑敏,先生,64,中国-北京,航空装备制造,677,105.0
2021,许晨晔,先生,50,中国-广东-深圳,互联网服务,677,105.0
2021,杨志茂,先生,58,中国-广东-东莞,投资,677,105.0
2021,叶琼玖,先生,67,中国-浙江-杭州,软件,677,105.0
2021,张克强,先生,61,中国-广东-广州,投资、房地产,677,105.0
2021,郑红,先生,71,中国-北京,电子元器件,677,105.0
2021,朱兴良,先生,62,中国-江苏-苏州,建筑,677,105.0
2021,朱一明,先生,49,中国-北京,芯片研发,677,105.0
2021,蔡浩,先生,50,中国-江苏-苏州,光伏支架,699,100.0
2021,曹克坚,先生,59,中国-浙江-衢州,压缩机,699,100.0
2021,陈世卿,先生,72,中国-台湾-台北,电子元件,699,100.0
2021,陈仕荣,先生,未知,中国-台湾-斗六,运动鞋,699,100.0
2021,程涌,先生,47,中国-广东-深圳,高密度印制电路板,699,100.0
2021,褚健,先生,58,中国-浙江-杭州,软件系统,699,100.0
2021,范现国,先生,61,中国-河北-邢台,速食,699,100.0
2021,方同华,先生,58,中国-黑龙江-鸡西,医药,699,100.0
2021,高毅,先生,53,中国-湖南-长沙,医药零售,699,100.0
2021,侯昌财,先生,65,中国-福建-厦门,房地产,699,100.0
2021,胡黎强,先生,45,中国-上海-浦东,半导体,699,100.0
2021,孔维,先生,56,中国-吉林-长春,疫苗,699,100.0
2021,黎旭晖,女士,53,中国-广东-佛山,调味品,699,100.0
2021,李登海,先生,72,中国-山东-烟台,农业,699,100.0
2021,李东生,先生,64,中国-广东-惠州,家用电器及半导体产品,699,100.0
2021,李国宝,先生,82,中国-香港,银行业,699,100.0
2021,李金元,先生,63,中国-天津,保健品,699,100.0
2021,李强,先生,未知,中国-上海,化妆品,699,100.0
2021,李卫伟,先生,44,中国-安徽-芜湖,网络游戏,699,100.0
2021,李新炎,先生,70,中国-上海-松江,重型工程用车,699,100.0
2021,李胥兵,先生,未知,中国-浙江-杭州,汽车制造,699,100.0
2021,梁建坤,先生,60,中国-江苏-南京,钴业,699,100.0
2021,梁耀铭,先生,57,中国-广东-深圳,医学检测及病理诊断,699,100.0
2021,刘锋,先生,51,中国-山东-济南,钢铁,699,100.0
2021,聂云宸,先生,30,中国-广东-深圳,餐饮,699,100.0
2021,秦庆平,先生,58,中国-山东-德州,煤化工,699,100.0
2021,邱达强,先生,59,中国-香港,石油化工,699,100.0
2021,邵晓峰,先生,56,中国-浙江-杭州,电子商务 、金融科技,699,100.0
2021,申东日,先生,49,中国-北京,服装,699,100.0
2021,宋卫平,先生,63,中国-浙江-杭州,房地产,699,100.0
2021,苏萌,先生,未知,中国-广东-广州,房地产,699,100.0
2021,孙惠刚,先生,未知,中国-山东-烟台,投资,699,100.0
2021,孙勇坚,先生,55,中国-上海-闸北,地产、贸易,699,100.0
2021,唐晔,先生,40,中国-上海-闵行,信息技术,699,100.0
2021,汪群斌,先生,52,中国-上海-黄浦,投资,699,100.0
2021,王佳,先生,52,中国-北京,网络安全,699,100.0
2021,王明鎏,先生,38,中国-四川-成都,投资、区块链、游戏,699,100.0
2021,王铭祥,先生,43,中国-江苏-南京,石油化工,699,100.0
2021,王文渊,先生,74,中国-台湾-高雄,化工,699,100.0
2021,韦锦坤,先生,68,中国-上海-闵行,计算机技术,699,100.0
2021,伍伟国,先生,51,中国-香港,餐饮,699,100.0
2021,许达来,先生,50,中国-北京,智能硬件与技术、投资,699,100.0
2021,严陈莉莲,先生,56,中国-台湾-新北,汽车,699,100.0
2021,严俊旭,先生,52,中国-江苏-苏州,风电设备、船舶设备,699,100.0
2021,杨贰珠,先生,63,中国-广东-佛山,房地产,699,100.0
2021,杨浩涌,先生,47,中国-北京,汽车服务,699,100.0
2021,姚俊良,先生,68,中国-山西-太原,煤炭,699,100.0
2021,叶燕桥,先生,52,中国-广东-佛山,调味品,699,100.0
2021,易贤忠,先生,62,中国-广东-广州,生物医药,699,100.0
2021,张洪本,先生,75,中国-台湾-高雄,工业品、房地产,699,100.0
2021,张华,先生,未知,中国-四川-成都,农业、造纸、矿产,699,100.0
2021,张曦,先生,47,中国-山东-东营,陶瓷,699,100.0
2021,张兴礼,先生,64,中国-重庆,汽车、汽车零配件,699,100.0
2021,张兴明,先生,64,中国-重庆,汽车、汽车零配件,699,100.0
2021,章小华,先生,53,中国-浙江-金华,水泥,699,100.0
2021,郑树生,先生,55,中国-浙江-杭州,软件开发,699,100.0
2021,周敬良,先生,71,中国-广东-深圳,饮料,699,100.0
2021,周贤海,先生,60,中国-浙江-杭州,有色金属制品,699,100.0
2021,朱敏,先生,73,中国-浙江-杭州,投资,699,100.0
2021,覃九三,先生,54,中国-广东-深圳,电子化学品,758,98.0
2021,陈刚,先生,53,中国-上海-浦东,太阳能电池,759,97.0
2021,李小明,先生,60,中国-北京,房地产,759,97.0
2021,周富裕,先生,46,中国-湖北-武汉,食品,759,97.0
2021,刘爱森,先生,49,中国-北京,建筑装饰,762,96.0
2021,毛中吾,先生,59,中国-北京,重型机械,762,96.0
2021,孙喜双,先生,68,中国-北京,房地产、投资,762,96.0
2021,向文波,先生,59,中国-北京,重型机械,762,96.0
2021,艾立华,先生,63,中国-湖南-益阳,电容器制造,766,95.0
2021,安旭,先生,58,中国-江苏-苏州,包装材料,766,95.0
2021,蔡东青,先生,52,中国-广东-汕头,动漫,766,95.0
2021,曾开天,先生,未知,中国-安徽-芜湖,网络游戏,766,95.0
2021,陈汝华,先生,未知,中国-山东-东营,化工,766,95.0
2021,陈雪玲,先生,54,中国-上海-奉贤,文具用品制造,766,95.0
2021,陈卓贤,先生,54,中国-广东-广州,房地产,766,95.0
2021,何旗,先生,39,中国-上海-浦东,钢铁贸易,766,95.0
2021,黄仕坤,先生,未知,中国-广东-深圳,金饰,766,95.0
2021,柯为湘,先生,70,中国-香港,房地产,766,95.0
2021,李文斌,先生,40,中国-香港,浆纸,766,95.0
2021,李文俊,先生,50,中国-香港,浆纸,766,95.0
2021,林峰,先生,45,中国-上海-闵行,房地产,766,95.0
2021,林志雄,先生,48,中国-福建-厦门,医疗器械,766,95.0
2021,刘振东,先生,50,中国-北京,房地产,766,95.0
2021,卢荣富,先生,50,中国-福建-厦门,通信,766,95.0
2021,陆克平,先生,77,中国-江苏-无锡,服装纺织、生物医药、投资,766,95.0
2021,裘国根,先生,52,中国-上海-浦东,投资,766,95.0
2021,施清岛,先生,56,中国-浙江-嘉兴,纺织材料,766,95.0
2021,王恒,先生,73,中国-江苏-南京,零售、房地产,766,95.0
2021,吴俊保,先生,55,中国-安徽-合肥,教育,766,95.0
2021,夏鼎湖,先生,77,中国-安徽-宣城,橡胶和塑料制品业,766,95.0
2021,徐万茂,先生,76,中国-浙江-宁波,文具、教育、房地产、金融,766,95.0
2021,叶标,先生,51,中国-浙江-杭州,清洁能源装备,766,95.0
2021,尤小华,先生,未知,中国-浙江-温州,化工、铝业、投资,766,95.0
2021,张江平,先生,54,中国-浙江-宁波,服装、家纺、贸易,766,95.0
2021,张轩松,先生,50,中国-福建-福州,超市零售,766,95.0
2021,章方良,先生,57,中国-江苏-南京,生物科技,766,95.0
2021,钟培峰,先生,58,中国-上海-浦东,电子,766,95.0
2021,周镇科,先生,46,中国-广东-深圳,文化娱乐,766,95.0
2021,应书岭,先生,40,中国-北京,电竞游戏,796,93.0
2021,张大中,先生,73,中国-北京,投资,796,93.0
2021,赵曰岭,先生,69,中国-山东-东营,化工,796,93.0
2021,谢可滔,先生,57,中国-香港,教育,799,92.0
2021,于果,先生,59,中国-香港,教育,799,92.0
2021,孙任靖,先生,57,中国-河北-唐山,化工,801,91.0
2021,艾路明,先生,64,中国-湖北-武汉,医药、房地产、教育、投资,802,90.0
2021,车冯升,先生,59,中国-北京,医药,802,90.0
2021,陈得福,先生,73,美国-洛杉矶,医疗保健,802,90.0
2021,陈奇星,先生,62,中国-广东-深圳,电子元件,802,90.0
2021,陈士斌,先生,55,中国-江苏-连云港,石英制品,802,90.0
2021,程先锋,先生,53,中国-浙江-杭州,医药,802,90.0
2021,董清波,先生,58,中国-香港,玻璃,802,90.0
2021,冯晨晖,先生,55,中国-江苏-无锡,电子器件制造,802,90.0
2021,郭建刚,先生,55,中国-广东-佛山,小家电,802,90.0
2021,郭梓文,先生,57,中国-广东-广州,房地产,802,90.0
2021,韩涛,先生,61,中国-上海-松江,电子材料,802,90.0
2021,何祖训,先生,56,中国-云南-昆明,畜牧,802,90.0
2021,黄炳文,先生,67,中国-广东-汕头,印刷,802,90.0
2021,黄金祥,先生,56,中国-安徽-宣城,农药化肥、房地产,802,90.0
2021,黄卫斌,先生,54,中国-浙江-嘉兴,集成灶,802,90.0
2021,黄旭,先生,54,中国-福建-福州,集成电路,802,90.0
2021,金立国,先生,48,中国-广东-东莞,自动化设备,802,90.0
2021,柯桂华,先生,56,中国-上海-浦东,汽车电子产品,802,90.0
2021,柯希平,先生,61,中国-福建-厦门,投资、地产,802,90.0
2021,李民,先生,50,中国-上海,高分子薄膜,802,90.0
2021,李义升,先生,50,中国-辽宁-营口,智能装备,802,90.0
2021,梁美珍,先生,47,中国-广东-深圳,半导体设备,802,90.0
2021,林伟,先生,48,中国-上海-闵行,房地产,802,90.0
2021,林志军,先生,46,中国-福建-厦门,医疗器械,802,90.0
2021,刘伟,先生,56,中国-广东-广州,软件和信息技术,802,90.0
2021,卢竑岩,先生,44,中国-福建-厦门,网络技术,802,90.0
2021,罗玉平,先生,55,中国-贵州-贵阳,房地产、金融,802,90.0
2021,牛宜顺,先生,66,中国-山东-济宁,轮胎、输送带、电力,802,90.0
2021,潘苏通,先生,58,中国-香港,房地产、金融,802,90.0
2021,戚金兴,先生,59,中国-浙江-杭州,房地产,802,90.0
2021,任晋生,先生,59,中国-江苏-南京,生物医药,802,90.0
2021,石克荣,先生,64,中国-河北-廊坊,食品,802,90.0
2021,万隆,先生,81,中国-河南-郑州,食品加工,802,90.0
2021,王富济,先生,未知,中国-福建-漳州,医药,802,90.0
2021,王力展,先生,未知,中国-广东-佛山,调味品,802,90.0
2021,王文潮,先生,70,中国-台湾-高雄,化工,802,90.0
2021,王文杉,先生,51,中国-台湾-台北,媒体,802,90.0
2021,温鹏程,先生,59,中国-广东-云浮,家禽养殖畜牧,802,90.0
2021,吴东进,先生,76,中国-台湾-台北,金融、医院,802,90.0
2021,熊少明,先生,50,中国-广东-深圳,电子烟,802,90.0
2021,徐明星,先生,36,中国-北京,区块链,802,90.0
2021,许昆泰,先生,65,中国-台湾-台北,消费电子产品,802,90.0
2021,薛敏,先生,未知,中国-上海-嘉定,医疗设备,802,90.0
2021,杨廷栋,先生,61,中国-江苏-宿迁,白酒,802,90.0
2021,张思民,先生,59,中国-广东-深圳,医药、房地产,802,90.0
2021,张天瑜,先生,54,中国-广东-深圳,通信设备,802,90.0
2021,张雨柏,先生,57,中国-江苏-宿迁,白酒,802,90.0
2021,周国辉,先生,56,中国-广东-深圳,供应链,802,90.0
2021,卓志哲,先生,未知,中国-台湾-新竹,半导体,802,90.0
2021,徐勇,先生,57,中国-北京,网络信息服务,851,89.0
2021,兰春,先生,55,中国-北京,教育、生物医药、房地产、投资,852,88.0
2021,孟庆山,先生,73,中国-河北-廊坊,食用调味品,852,88.0
2021,唐壮,先生,48,中国-江苏-无锡,电子器件制造,852,88.0
2021,叶国一,先生,80,中国-台湾-台北,电脑产品,852,88.0
2021,赵美光,先生,59,中国-内蒙古-赤峰,金矿,852,88.0
2021,戴立忠,先生,53,中国-湖南-长沙,医药制造业,857,87.0
2021,黄善兵,先生,65,中国-江苏-南通,半导体器件,857,87.0
2021,黄文彪,先生,54,中国-广东-佛山,调味品,857,87.0
2021,夏曙东,先生,49,中国-北京,智能交通,857,87.0
2021,方展城,先生,未知,中国-广东-佛山,调味品,861,86.0
2021,盛百椒,先生,69,中国-广东-深圳,鞋业,861,86.0
2021,王文洋,先生,70,中国-广东-广州,化学原料,861,86.0
2021,陈生强,先生,45,中国-北京,数字科技,864,85.0
2021,陈秀峰,先生,55,中国-广东-深圳,特种化工,864,85.0
2021,范敏华,先生,60,中国-海南-海口,医药,864,85.0
2021,方玉友,先生,52,中国-浙江-杭州,化妆品,864,85.0
2021,高宇,先生,51,中国-广东-深圳,房地产软件服务,864,85.0
2021,辜侯天仪,先生,未知,中国-台湾-台北,水泥,864,85.0
2021,顾晓庆,先生,未知,中国-江苏-南京,零售,864,85.0
2021,黄俊康,先生,66,中国-香港,房地产,864,85.0
2021,黄曦,先生,未知,中国-福建-厦门,金融、房地产,864,85.0
2021,黄小芬,女士,58,中国-广东-深圳,印刷电路板,864,85.0
2021,黄泽兰,先生,66,中国-江西-赣州,钨矿,864,85.0
2021,黄子欣,先生,72,中国-香港,消费品,864,85.0
2021,吉学文,先生,59,中国-广东-深圳,特种化工,864,85.0
2021,姜雪飞,先生,52,中国-广东-深圳,印刷电路板,864,85.0
2021,姜银台,先生,71,中国-上海-浦东,汽车内饰,864,85.0
2021,柯金龙,先生,51,中国-广东-广州,医药,864,85.0
2021,柯康保,先生,58,中国-广东-广州,医药,864,85.0
2021,柯云峰,先生,54,中国-广东-广州,医药,864,85.0
2021,李立新,先生,54,中国-浙江-宁波,塑胶产品、商业连锁、投资,864,85.0
2021,李晓林,先生,68,中国-北京,房地产、投资,864,85.0
2021,刘革新,先生,70,中国-四川-成都,制药、医药流通,864,85.0
2021,刘景裕,先生,57,中国-广东-深圳,半导体产品,864,85.0
2021,罗智先,先生,65,中国-台湾-台南,食品和饮料,864,85.0
2021,马仁和,先生,61,中国-浙江-宁波,纺织、服装,864,85.0
2021,苗苗,先生,未知,中国-江苏-南京,零售,864,85.0
2021,苗拥军,先生,54,中国-河南-郑州,医药制造业,864,85.0
2021,任晓庆,先生,未知,中国-江苏-南京,零售,864,85.0
2021,沈汉标,先生,49,中国-广东-广州,耐用消费品,864,85.0
2021,苏纯兴,先生,未知,中国-台湾-台北,汽车零售,864,85.0
2021,万峰,先生,78,中国-广东-深圳,生命科学检测,864,85.0
2021,汪莹,先生,未知,中国-广东-深圳,电子烟,864,85.0
2021,王刚,先生,45,中国-贵州-贵阳,物流,864,85.0
2021,王乐康,先生,55,中国-广东-深圳,半导体芯片,864,85.0
2021,熊凤祥,先生,74,中国-上海-浦东,生物医疗,864,85.0
2021,杨民民,先生,49,中国-江苏-南京,药物分子砌块研发,864,85.0
2021,张波,先生,未知,中国-北京,生活服务,864,85.0
2021,张敬国,先生,58,中国-河南-郑州,房地产、投资,864,85.0
2021,张镇潮,先生,54,中国-浙江-杭州,财税软件,864,85.0
2021,赵彤彤,先生,未知,中国-上海-闵行,连锁酒店,864,85.0
2021,卓军,女士,未知,中国-广东-深圳,印刷电路板,864,85.0
2021,丁立国,先生,51,中国-河北-唐山,钢铁、煤气,904,84.0
2021,包松安,先生,未知,中国-天津,房地产、投资,905,83.0
2021,姜桂廷,先生,63,中国-山东-德州,设备制造,905,83.0
2021,秦龙,先生,56,中国-山东-青岛,轮胎,907,82.0
2021,杨云春,先生,52,中国-北京,MEMS芯片,907,82.0
2021,蔡镇球,先生,56,中国-台湾-台北,金融服务,909,80.0
2021,陈金章,先生,58,中国-上海,生物医药,909,80.0
2021,陈锦石,先生,59,中国-江苏-南通,房地产、建筑,909,80.0
2021,成正辉,先生,57,中国-广东-深圳,医疗器械,909,80.0
2021,代田田,先生,38,中国-上海-闵行,信息技术,909,80.0
2021,戴珊,先生,45,中国-浙江-杭州,电子商务 、金融科技,909,80.0
2021,丁列明,先生,58,中国-浙江-杭州,医药,909,80.0
2021,何国强,先生,59,中国-北京,生物制药,909,80.0
2021,何宁宁,先生,51,中国-江苏-苏州,消费电子,909,80.0
2021,何思模,先生,56,中国-广东-东莞,电源装备,909,80.0
2021,蒋锡培,先生,58,中国-江苏-无锡,电缆、医药、房地产,909,80.0
2021,寇晓康,先生,54,中国-陕西-西安,新材料,909,80.0
2021,廖财兴,先生,未知,中国-广东-梅州,电解铜箔,909,80.0
2021,林建伟,先生,55,中国-江苏-苏州,太阳能材料,909,80.0
2021,刘冀鲁,先生,74,中国-香港,快递,909,80.0
2021,刘銮鸿,先生,68,中国-香港,房地产,909,80.0
2021,吕培榕,先生,62,中国-福建-泉州,投资、房地产、服装,909,80.0
2021,马瑞敏,先生,56,中国-上海-普陀,服装,909,80.0
2021,马之清,先生,66,中国-山东-淄博,石油化工,909,80.0
2021,欧宗洪,先生,50,中国-上海-青浦,房地产,909,80.0
2021,彭建虎,先生,64,中国-上海-松江,网络游戏,909,80.0
2021,彭建华,先生,70,中国-北京,教育,909,80.0
2021,沈波,先生,58,中国-上海-虹口,投资,909,80.0
2021,沈晖,先生,未知,中国-上海-青浦,新能源汽车,909,80.0
2021,沈天晴,先生,62,中国-浙江-嘉兴,房地产、投资,909,80.0
2021,沈亚,先生,50,中国-广东-广州,新零售,909,80.0
2021,束小龙,先生,33,中国-安徽-合肥,餐饮,909,80.0
2021,孙俊良,先生,58,中国-陕西-榆林,煤炭,909,80.0
2021,王佶,先生,50,中国-浙江-绍兴,游戏,909,80.0
2021,王振滔,先生,56,中国-浙江-温州,鞋业、地产,909,80.0
2021,吴城,先生,未知,中国-北京,矿业,909,80.0
2021,吴东亮,先生,未知,中国-台湾-台北,金融,909,80.0
2021,吴亦圭,先生,69,中国-台湾-台北,化工,909,80.0
2021,吴泳铭,先生,46,中国-浙江-杭州,电子商务 、金融科技,909,80.0
2021,杨琳,先生,48,美国,家电制造,909,80.0
2021,杨受成,先生,77,中国-香港,房地产,909,80.0
2021,尤金焕,先生,未知,中国-浙江-温州,化工、铝业、投资,909,80.0
2021,袁桂宝,先生,未知,中国-河南-郑州,房地产、园林,909,80.0
2021,张双旺,先生,78,中国-内蒙古-鄂尔多斯,煤炭,909,80.0
2021,张伟祥,先生,未知,中国-北京,钢铁、矿业、船运,909,80.0
2021,张勇,先生,未知,中国-浙江-杭州,电子商务 、金融科技,909,80.0
2021,赵轶,先生,45,中国-浙江-杭州,半导体设备,909,80.0
2021,钟宝申,先生,54,中国-陕西-西安,硅材料,909,80.0
2021,周俊雄,先生,50,中国-广东-惠州,精密自动化设备,909,80.0
2021,周文,先生,56,中国-上海-青浦,塑料制造、汽车配件,909,80.0
2021,耿殿根,先生,65,中国-北京,电信运营,954,79.0
2021,冯毅,先生,47,中国-广东-深圳,应用软件服务,955,78.0
2021,李阔,先生,未知,中国-浙江-杭州,母婴产品,955,78.0
2021,李湘平,先生,未知,中国-山东-菏泽,石油化工,955,78.0
2021,梁安琪,女士,60,中国-香港,博彩,955,78.0
2021,王强翔,先生,50,中国-江苏-淮安,人造草坪,955,78.0
2021,夏珩,先生,38,中国-广东-广州,新能源汽车,955,78.0
2021,杨才学,先生,57,中国-湖北-荆门,肥料、化学产品,955,78.0
2021,张奕龄,先生,41,中国-内蒙古-鄂尔多斯,羊绒、煤电、冶金、房地产,955,78.0
2021,赵魁,先生,61,中国-内蒙古-鄂尔多斯,羊绒、煤电、冶金、房地产,955,78.0
2021,朱海,先生,48,中国-广东-深圳,生物检测试剂,955,78.0
2021,李海周,先生,51,中国-广东-深圳,电气设备,965,77.0
2021,李军,先生,57,中国-北京,LED,965,77.0
2021,伦瑞祥,先生,54,中国-广东-东莞,房地产,965,77.0
2021,姚劲波,先生,45,中国-北京,生活服务,965,77.0
2021,黄山,先生,51,中国-广东-深圳,金融软件,969,76.0
2021,李志刚,先生,45,中国-湖北-武汉,设备制造,969,76.0
2021,缪双大,先生,70,中国-江苏-无锡,空调设备,969,76.0
2021,王野,先生,41,中国-北京,智能短交通,969,76.0
2021,蔡荣军,先生,49,中国-广东-深圳,光电子元器件,973,75.0
2021,陈妙林,先生,69,中国-浙江-杭州,房地产,973,75.0
2021,陈炫霖,先生,未知,中国-上海-长宁,汽车零售、投资,973,75.0
2021,陈银河,先生,47,中国-上海-浦东,化工供应链服务,973,75.0
2021,陈育宣,先生,55,中国-广东-深圳,电子元件连接器,973,75.0
2021,冯小华,先生,65,中国-广西-南宁,制糖业,973,75.0
2021,傅胜龙,先生,59,中国-湖南-邵阳,钢材贸易、房地产,973,75.0
2021,韩真发,先生,68,中国-吉林-长春,地产、投资、农业,973,75.0
2021,何新明,先生,66,中国-广东-佛山,建筑陶瓷,973,75.0
2021,江南,先生,58,中国-广东-广州,房地产、工业制造,973,75.0
2021,蒋锦志,先生,未知,中国-上海-浦东,投资,973,75.0
2021,黎经华,先生,59,中国-广东-佛山,家具零售,973,75.0
2021,李爱真,女士,70,中国-河南-商丘,新材料,973,75.0
2021,李光宇,先生,58,中国-河南-郑州,教育,973,75.0
2021,李建华,先生,68,中国-广东-广州,地板,973,75.0
2021,李平,先生,57,中国-广东-广州,矿业开发、冶金贸易,973,75.0
2021,李文美,先生,59,中国-广东-广州,快速诊断试剂,973,75.0
2021,李学凌,先生,48,中国-广东-深圳,游戏、语音软件,973,75.0
2021,林启彬,先生,68,中国-吉林-长春,汽车零配件,973,75.0
2021,刘江,先生,53,中国-贵州-贵阳,城市燃气,973,75.0
2021,刘学斌,先生,49,中国-广东-东莞,房地产、教育,973,75.0
2021,鲁楚平,先生,56,中国-广东-中山,工业电机,973,75.0
2021,陆风,先生,53,中国-上海-浦东,数据服务,973,75.0
2021,陆仁军,先生,71,中国-上海-奉贤,工程建设,973,75.0
2021,伦瑞祥,先生,54,中国-香港,房地产,973,75.0
2021,罗康瑞,先生,73,中国-香港,房地产,973,75.0
2021,马斌,先生,51,中国-江苏-南通,电气机械和器材,973,75.0
2021,马国林,先生,57,中国-浙江-嘉兴,化工,973,75.0
2021,倪信才,先生,未知,中国-浙江-杭州,化纤,973,75.0
2021,邱建林,先生,58,中国-浙江-杭州,化纤,973,75.0
2021,邱祥娟,先生,未知,中国-浙江-杭州,化纤,973,75.0
2021,邱奕博,先生,34,中国-浙江-杭州,化纤,973,75.0
2021,茹伯兴,先生,74,中国-江苏-常州,工业制造、房地产,973,75.0
2021,施慧勇,先生,55,中国-浙江-台州,医疗用品,973,75.0
2021,寿柏年,先生,59,中国-浙江-杭州,物业管理,973,75.0
2021,孙永根,先生,50,中国-浙江-绍兴,化纤,973,75.0
2021,童文红,先生,51,中国-浙江-杭州,电子商务 、金融科技,973,75.0
2021,王俊,先生,45,中国-广东-深圳,医疗大数据、基因检测,973,75.0
2021,王维东,先生,44,中国-广东-深圳,自动化设备,973,75.0
2021,王文城,先生,未知,中国-广东-东莞,石材、房地产,973,75.0
2021,王文鉴,先生,73,中国-浙江-宁波,光学产品,973,75.0
2021,王学集,先生,38,中国-浙江-杭州,软件服务,973,75.0
2021,吴宝田,先生,70,中国-台湾-台北,房地产、酒店,973,75.0
2021,向平,先生,50,中国-湖南-长沙,微电子,973,75.0
2021,项光通,先生,未知,中国-浙江-温州,钢铁,973,75.0
2021,谢晓卫,先生,未知,中国-浙江-杭州,新零售,973,75.0
2021,杨爱华,先生,60,中国-上海-闵行,汽车销售,973,75.0
2021,杨迎春,先生,57,中国-安徽-滁州,化工,973,75.0
2021,杨钊,先生,74,中国-香港,服装、房地产,973,75.0
2021,姚良柏,先生,52,中国-广东-广州,橱柜,973,75.0
2021,叶德林,先生,53,中国-广东-佛山,建筑陶瓷,973,75.0
2021,余海军,先生,47,中国-浙江-杭州,汽车销售,973,75.0
2021,俞敏洪,先生,59,中国-北京,教育,973,75.0
2021,张勤,女士,51,中国-北京,模拟芯片,973,75.0
2021,张瑞安,先生,46,中国-上海-浦东,电子,973,75.0
2021,张耀垣,先生,76,中国-广东-佛山,房地产,973,75.0
2021,周伟健,先生,未知,中国-广东-广州,墙面保护装饰,973,75.0
2021,杜越新,先生,未知,中国-北京,投资、拍卖,1030,74.0
2021,高万军,先生,58,中国-河北-邯郸,钢铁,1030,74.0
2021,洪镇海,先生,70,中国-台湾-新北,服装纺织,1032,73.0
2021,贾国龙,先生,54,中国-北京,餐饮,1032,73.0
2021,周儒欣,先生,58,中国-北京,卫星导航设备,1032,73.0
2021,曹德风,先生,76,中国-台湾-台北,食品,1035,72.0
2021,陈伟忠,先生,57,中国-广东-佛山,新型建筑防水材料,1035,72.0
2021,赖苗,先生,未知,中国-广东-深圳,饮料,1035,72.0
2021,李添财,先生,83,中国-台湾-台北,食品饮料,1035,72.0
2021,谢秉正,先生,52,中国-广东-广州,服装,1035,72.0
2021,杨元庆,先生,57,中国-北京,计算机服务、投资,1035,72.0
2021,姚立生,先生,51,中国-江苏-无锡,芯片,1035,72.0
2021,李朝旺,先生,63,中国-香港,卫生用品,1042,71.0
2021,袁仲雪,先生,66,中国-山东-青岛,轮胎,1042,71.0
2021,Allan Warburg,先生,55,中国-北京,服装零售,1044,70.0
